count,m,k,n,type,ac_native,b_native,time_ns,gops
0,2,8192,4096,RKNN_INT8_MM_INT8_TO_INT32,0,1,4322727,31.0525
0,2,8192,4096,RKNN_INT8_MM_INT8_TO_INT32,1,0,4352476,30.8385
0,2,8192,4096,RKNN_INT8_MM_INT8_TO_INT32,1,1,4344894,30.8953
0,2,8192,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,8566123,15.6676
0,2,8192,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,8383833,16.0097
0,2,8192,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,8501373,15.7874
0,2,8192,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,8398709,15.9811
0,2,8192,4096,RKNN_INT4_MM_INT4_TO_INT16,0,1,4292977,31.2696
0,2,8192,4096,RKNN_INT4_MM_INT4_TO_INT16,1,1,2250175,59.6484
0,2,8192,8192,RKNN_INT8_MM_INT8_TO_INT32,0,0,8697663,30.8634
0,2,8192,8192,RKNN_INT8_MM_INT8_TO_INT32,0,1,8544831,31.4161
0,2,8192,8192,RKNN_INT8_MM_INT8_TO_INT32,1,0,8558539,31.3647
0,2,8192,8192,RKNN_INT8_MM_INT8_TO_INT32,1,1,8950534,29.9909
0,2,8192,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,17089079,15.7071
0,2,8192,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,17119412,15.6796
0,2,8192,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,17109787,15.6888
0,2,8192,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,17228785,15.5804
0,2,8192,8192,RKNN_INT4_MM_INT4_TO_INT16,0,1,8513040,31.5305
0,2,8192,8192,RKNN_INT4_MM_INT4_TO_INT16,1,1,4376393,61.3389
0,4,64,64,RKNN_INT8_MM_INT8_TO_INT32,0,0,210581,0.152381
0,4,64,64,RKNN_INT8_MM_INT8_TO_INT32,0,1,194830,0.164948
0,4,64,64,RKNN_INT8_MM_INT8_TO_INT32,1,0,189580,0.169312
0,4,64,64,RKNN_INT8_MM_INT8_TO_INT32,1,1,61832,0.52459
0,4,64,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,72916,0.444444
0,4,64,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,52791,0.615385
0,4,64,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,106165,0.301887
0,4,64,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,104999,0.307692
0,4,64,128,RKNN_INT8_MM_INT8_TO_INT32,0,0,93915,0.698925
0,4,64,128,RKNN_INT8_MM_INT8_TO_INT32,0,1,92457,0.706522
0,4,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,45791,1.44444
0,4,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,49291,1.32653
0,4,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,62124,1.04839
0,4,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,36750,1.80556
0,4,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,38208,1.71053
0,4,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,35000,1.85714
0,4,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,47249,1.38298
0,4,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,83707,0.783133
0,4,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,92457,1.41304
0,4,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,93623,1.39785
0,4,64,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,40541,3.25
0,4,64,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,33542,3.93939
0,4,64,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,49291,2.65306
0,4,64,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,94790,1.38298
0,4,64,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,52791,2.5
0,4,64,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,40250,3.25
0,4,64,256,RKNN_INT4_MM_INT4_TO_INT16,0,1,101499,1.28713
0,4,64,256,RKNN_INT4_MM_INT4_TO_INT16,1,1,82541,1.58537
0,4,64,512,RKNN_INT8_MM_INT8_TO_INT32,0,0,62416,4.19355
0,4,64,512,RKNN_INT8_MM_INT8_TO_INT32,0,1,64165,4.0625
0,4,64,512,RKNN_INT8_MM_INT8_TO_INT32,1,0,41125,6.34146
0,4,64,512,RKNN_INT8_MM_INT8_TO_INT32,1,1,41708,6.34146
0,4,64,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,57457,4.5614
0,4,64,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,55999,4.72727
0,4,64,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,46666,5.65217
0,4,64,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,44041,5.90909
0,4,64,512,RKNN_INT4_MM_INT4_TO_INT16,0,1,60083,4.33333
0,4,64,512,RKNN_INT4_MM_INT4_TO_INT16,1,1,54541,4.81481
0,4,64,1024,RKNN_INT8_MM_INT8_TO_INT32,0,0,128915,4.0625
0,4,64,1024,RKNN_INT8_MM_INT8_TO_INT32,0,1,69999,7.53623
0,4,64,1024,RKNN_INT8_MM_INT8_TO_INT32,1,0,48416,10.8333
0,4,64,1024,RKNN_INT8_MM_INT8_TO_INT32,1,1,44041,11.8182
0,4,64,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,74666,7.02703
0,4,64,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,170914,3.05882
0,4,64,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,201247,2.58706
0,4,64,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,197747,2.63959
0,4,64,1024,RKNN_INT4_MM_INT4_TO_INT16,0,1,129790,4.03101
0,4,64,1024,RKNN_INT4_MM_INT4_TO_INT16,1,1,51333,10.1961
0,4,64,2048,RKNN_INT8_MM_INT8_TO_INT32,0,0,108499,9.62963
0,4,64,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,113165,9.20354
0,4,64,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,61541,17.0492
0,4,64,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,105582,9.90476
0,4,64,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,144665,7.22222
0,4,64,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,143207,7.27273
0,4,64,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,123665,8.45528
0,4,64,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,85165,12.2353
0,4,64,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,166831,6.26506
0,4,64,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,52499,20
0,4,64,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,214372,9.71963
0,4,64,4096,RKNN_INT8_MM_INT8_TO_INT32,0,1,176455,11.8182
0,4,64,4096,RKNN_INT8_MM_INT8_TO_INT32,1,0,133290,15.6391
0,4,64,4096,RKNN_INT8_MM_INT8_TO_INT32,1,1,83415,25.0602
0,4,64,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,221663,9.41176
0,4,64,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,206497,10.0971
0,4,64,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,172956,12.093
0,4,64,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,158956,13.1646
0,4,64,4096,RKNN_INT4_MM_INT4_TO_INT16,0,1,233913,8.92704
0,4,64,4096,RKNN_INT4_MM_INT4_TO_INT16,1,1,109665,19.0826
0,4,64,8192,RKNN_INT8_MM_INT8_TO_INT32,0,0,342995,12.1667
0,4,64,8192,RKNN_INT8_MM_INT8_TO_INT32,0,1,380036,10.95
0,4,64,8192,RKNN_INT8_MM_INT8_TO_INT32,1,0,185789,22.4919
0,4,64,8192,RKNN_INT8_MM_INT8_TO_INT32,1,1,187539,22.2513
0,4,64,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,495535,8.40606
0,4,64,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,440993,9.45682
0,4,64,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,268913,15.5261
0,4,64,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,257247,16.1907
0,4,64,8192,RKNN_INT4_MM_INT4_TO_INT16,0,1,350870,11.8886
0,4,64,8192,RKNN_INT4_MM_INT4_TO_INT16,1,1,146415,28.5
0,4,128,64,RKNN_INT8_MM_INT8_TO_INT32,0,0,44916,1.47727
0,4,128,64,RKNN_INT8_MM_INT8_TO_INT32,0,1,33250,1.9697
0,4,128,64,RKNN_INT8_MM_INT8_TO_INT32,1,0,81373,0.802469
0,4,128,64,RKNN_INT8_MM_INT8_TO_INT32,1,1,80499,0.8125
0,4,128,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,83123,0.783133
0,4,128,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,82832,0.792683
0,4,128,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,79332,0.822785
0,4,128,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,35582,1.85714
0,4,128,128,RKNN_INT8_MM_INT8_TO_INT32,0,0,41124,3.17073
0,4,128,128,RKNN_INT8_MM_INT8_TO_INT32,0,1,36458,3.61111
0,4,128,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,34125,3.82353
0,4,128,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,79623,1.64557
0,4,128,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,83415,1.56627
0,4,128,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,39083,3.33333
0,4,128,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,35291,3.71429
0,4,128,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,36458,3.61111
0,4,128,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,90415,1.44444
0,4,128,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,79332,1.64557
0,4,128,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,62999,4.20968
0,4,128,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,41708,6.36585
0,4,128,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,59499,4.42373
0,4,128,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,36166,7.25
0,4,128,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,52499,5.01923
0,4,128,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,94207,2.7766
0,4,128,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,86332,3.03488
0,4,128,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,85749,3.07059
0,4,128,256,RKNN_INT4_MM_INT4_TO_INT16,0,1,84291,3.10714
0,4,128,256,RKNN_INT4_MM_INT4_TO_INT16,1,1,36749,7.25
0,4,128,512,RKNN_INT8_MM_INT8_TO_INT32,0,0,108207,4.83333
0,4,128,512,RKNN_INT8_MM_INT8_TO_INT32,0,1,104998,5.01923
0,4,128,512,RKNN_INT8_MM_INT8_TO_INT32,1,0,86915,6.06977
0,4,128,512,RKNN_INT8_MM_INT8_TO_INT32,1,1,90707,5.8
0,4,128,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,109957,4.78899
0,4,128,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,111124,4.7027
0,4,128,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,99457,5.27273
0,4,128,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,98582,5.32653
0,4,128,512,RKNN_INT4_MM_INT4_TO_INT16,0,1,113748,4.61947
0,4,128,512,RKNN_INT4_MM_INT4_TO_INT16,1,1,38791,13.7368
0,4,128,1024,RKNN_INT8_MM_INT8_TO_INT32,0,0,132706,7.90909
0,4,128,1024,RKNN_INT8_MM_INT8_TO_INT32,0,1,123081,8.4878
0,4,128,1024,RKNN_INT8_MM_INT8_TO_INT32,1,0,100040,10.44
0,4,128,1024,RKNN_INT8_MM_INT8_TO_INT32,1,1,57165,18.3158
0,4,128,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,85458,12.2824
0,4,128,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,74957,14.1081
0,4,128,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,69999,15.1304
0,4,128,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,118998,8.84746
0,4,128,1024,RKNN_INT4_MM_INT4_TO_INT16,0,1,86623,12.1395
0,4,128,1024,RKNN_INT4_MM_INT4_TO_INT16,1,1,43458,24.2791
0,4,128,2048,RKNN_INT8_MM_INT8_TO_INT32,0,0,198914,10.5455
0,4,128,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,175872,11.9314
0,4,128,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,83998,25.1566
0,4,128,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,91582,22.9451
0,4,128,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,150206,13.92
0,4,128,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,197747,10.599
0,4,128,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,122498,17.1148
0,4,128,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,116082,18
0,4,128,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,156331,13.3846
0,4,128,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,77583,27.1169
0,4,128,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,255788,16.3804
0,4,128,4096,RKNN_INT8_MM_INT8_TO_INT32,0,1,248788,16.8427
0,4,128,4096,RKNN_INT8_MM_INT8_TO_INT32,1,0,125415,33.416
0,4,128,4096,RKNN_INT8_MM_INT8_TO_INT32,1,1,128332,32.6328
0,4,128,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,331328,12.6193
0,4,128,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,258704,16.1899
0,4,128,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,230705,18.1609
0,4,128,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,242663,17.2603
0,4,128,4096,RKNN_INT4_MM_INT4_TO_INT16,0,1,278246,15.0252
0,4,128,4096,RKNN_INT4_MM_INT4_TO_INT16,1,1,138831,30.2681
0,4,128,8192,RKNN_INT8_MM_INT8_TO_INT32,0,0,439535,19.0319
0,4,128,8192,RKNN_INT8_MM_INT8_TO_INT32,0,1,420868,19.8929
0,4,128,8192,RKNN_INT8_MM_INT8_TO_INT32,1,0,270371,30.9444
0,4,128,8192,RKNN_INT8_MM_INT8_TO_INT32,1,1,251704,33.2869
0,4,128,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,578658,14.455
0,4,128,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,530533,15.7642
0,4,128,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,415327,20.1325
0,4,128,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,396953,21.0985
0,4,128,8192,RKNN_INT4_MM_INT4_TO_INT16,0,1,511868,16.3503
0,4,128,8192,RKNN_INT4_MM_INT4_TO_INT16,1,1,197747,42.4112
0,4,256,64,RKNN_INT8_MM_INT8_TO_INT32,0,0,116373,1.12069
0,4,256,64,RKNN_INT8_MM_INT8_TO_INT32,0,1,86040,1.51163
0,4,256,64,RKNN_INT8_MM_INT8_TO_INT32,1,0,84873,1.54762
0,4,256,64,RKNN_INT8_MM_INT8_TO_INT32,1,1,82832,1.58537
0,4,256,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,42583,3.09524
0,4,256,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,39666,3.33333
0,4,256,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,38791,3.42105
0,4,256,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,85165,1.52941
0,4,256,128,RKNN_INT8_MM_INT8_TO_INT32,0,0,87499,3
0,4,256,128,RKNN_INT8_MM_INT8_TO_INT32,0,1,39666,6.69231
0,4,256,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,37625,7.05405
0,4,256,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,87790,3
0,4,256,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,89832,2.93258
0,4,256,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,86332,3.03488
0,4,256,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,42874,6.21429
0,4,256,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,41707,6.36585
0,4,256,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,64166,4.07812
0,4,256,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,34999,7.67647
0,4,256,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,51624,10.2549
0,4,256,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,47833,11.1277
0,4,256,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,90416,5.81111
0,4,256,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,89540,5.8764
0,4,256,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,58916,9.01724
0,4,256,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,58332,9.01724
0,4,256,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,101790,5.17822
0,4,256,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,97999,5.39175
0,4,256,256,RKNN_INT4_MM_INT4_TO_INT16,0,1,107332,4.88785
0,4,256,256,RKNN_INT4_MM_INT4_TO_INT16,1,1,81665,6.45679
0,4,256,512,RKNN_INT8_MM_INT8_TO_INT32,0,0,72916,14.5278
0,4,256,512,RKNN_INT8_MM_INT8_TO_INT32,0,1,113165,9.25664
0,4,256,512,RKNN_INT8_MM_INT8_TO_INT32,1,0,54541,19.3704
0,4,256,512,RKNN_INT8_MM_INT8_TO_INT32,1,1,100040,10.46
0,4,256,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,129790,8.10853
0,4,256,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,85457,12.3059
0,4,256,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,125414,8.368
0,4,256,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,117831,8.94017
0,4,256,512,RKNN_INT4_MM_INT4_TO_INT16,0,1,125998,8.368
0,4,256,512,RKNN_INT4_MM_INT4_TO_INT16,1,1,53958,19.7358
0,4,256,1024,RKNN_INT8_MM_INT8_TO_INT32,0,0,113748,18.5221
0,4,256,1024,RKNN_INT8_MM_INT8_TO_INT32,0,1,152831,13.7697
0,4,256,1024,RKNN_INT8_MM_INT8_TO_INT32,1,0,122498,17.1557
0,4,256,1024,RKNN_INT8_MM_INT8_TO_INT32,1,1,127748,16.4803
0,4,256,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,135623,15.5037
0,4,256,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,120457,17.4417
0,4,256,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,136498,15.3897
0,4,256,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,111123,18.8559
0,4,256,1024,RKNN_INT4_MM_INT4_TO_INT16,0,1,131540,15.9771
0,4,256,1024,RKNN_INT4_MM_INT4_TO_INT16,1,1,55707,38.0545
0,4,256,2048,RKNN_INT8_MM_INT8_TO_INT32,0,0,215247,19.4698
0,4,256,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,220497,19.0273
0,4,256,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,137081,30.5547
0,4,256,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,125124,33.488
0,4,256,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,276496,15.1667
0,4,256,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,282621,14.844
0,4,256,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,258705,16.2248
0,4,256,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,194247,21.5773
0,4,256,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,273287,15.3333
0,4,256,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,85457,49.2471
0,4,256,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,331328,25.2931
0,4,256,4096,RKNN_INT8_MM_INT8_TO_INT32,0,1,326954,25.681
0,4,256,4096,RKNN_INT8_MM_INT8_TO_INT32,1,0,201539,41.6517
0,4,256,4096,RKNN_INT8_MM_INT8_TO_INT32,1,1,212039,39.4906
0,4,256,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,436618,19.2018
0,4,256,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,441869,18.9841
0,4,256,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,401327,20.8778
0,4,256,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,379453,22.0897
0,4,256,4096,RKNN_INT4_MM_INT4_TO_INT16,0,1,445952,18.8135
0,4,256,4096,RKNN_INT4_MM_INT4_TO_INT16,1,1,141456,59.3759
0,4,256,8192,RKNN_INT8_MM_INT8_TO_INT32,0,0,633782,26.4518
0,4,256,8192,RKNN_INT8_MM_INT8_TO_INT32,0,1,576908,29.0694
0,4,256,8192,RKNN_INT8_MM_INT8_TO_INT32,1,0,366036,45.7486
0,4,256,8192,RKNN_INT8_MM_INT8_TO_INT32,1,1,393161,42.6056
0,4,256,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,738781,22.6883
0,4,256,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,777572,21.5495
0,4,256,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,690364,24.2667
0,4,256,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,663824,25.2549
0,4,256,8192,RKNN_INT4_MM_INT4_TO_INT16,0,1,768822,21.8021
0,4,256,8192,RKNN_INT4_MM_INT4_TO_INT16,1,1,229830,73.1179
0,4,512,64,RKNN_INT8_MM_INT8_TO_INT32,0,0,77290,3.38961
0,4,512,64,RKNN_INT8_MM_INT8_TO_INT32,0,1,70874,3.72857
0,4,512,64,RKNN_INT8_MM_INT8_TO_INT32,1,0,64458,4.07812
0,4,512,64,RKNN_INT8_MM_INT8_TO_INT32,1,1,60957,4.35
0,4,512,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,67957,3.89552
0,4,512,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,66499,3.95455
0,4,512,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,66499,3.95455
0,4,512,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,65624,4.01538
0,4,512,128,RKNN_INT8_MM_INT8_TO_INT32,0,0,67374,7.80597
0,4,512,128,RKNN_INT8_MM_INT8_TO_INT32,0,1,64458,8.17188
0,4,512,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,62999,8.43548
0,4,512,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,61540,8.57377
0,4,512,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,75249,6.97333
0,4,512,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,75540,6.97333
0,4,512,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,71748,7.3662
0,4,512,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,68541,7.69118
0,4,512,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,69415,7.57971
0,4,512,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,61832,8.57377
0,4,512,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,75249,13.96
0,4,512,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,68249,15.3971
0,4,512,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,175872,5.98286
0,4,512,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,73207,14.3425
0,4,512,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,86624,12.1744
0,4,512,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,81374,12.9259
0,4,512,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,76707,13.7763
0,4,512,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,73207,14.3425
0,4,512,256,RKNN_INT4_MM_INT4_TO_INT16,0,1,82832,12.7683
0,4,512,256,RKNN_INT4_MM_INT4_TO_INT16,1,1,68249,15.3971
0,4,512,512,RKNN_INT8_MM_INT8_TO_INT32,0,0,95665,22.0526
0,4,512,512,RKNN_INT8_MM_INT8_TO_INT32,0,1,93915,22.5269
0,4,512,512,RKNN_INT8_MM_INT8_TO_INT32,1,0,89832,23.5393
0,4,512,512,RKNN_INT8_MM_INT8_TO_INT32,1,1,81666,25.8642
0,4,512,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,168581,12.4702
0,4,512,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,169164,12.3964
0,4,512,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,171206,12.2515
0,4,512,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,163039,12.8528
0,4,512,512,RKNN_INT4_MM_INT4_TO_INT16,0,1,176164,11.9034
0,4,512,512,RKNN_INT4_MM_INT4_TO_INT16,1,1,109956,19.2202
0,4,512,1024,RKNN_INT8_MM_INT8_TO_INT32,0,0,191914,21.9372
0,4,512,1024,RKNN_INT8_MM_INT8_TO_INT32,0,1,188413,22.2872
0,4,512,1024,RKNN_INT8_MM_INT8_TO_INT32,1,0,164206,25.5488
0,4,512,1024,RKNN_INT8_MM_INT8_TO_INT32,1,1,173831,24.2197
0,4,512,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,274163,15.292
